,y1,y2
2407,465.579,487.718
2408,388.338,437.037
2409,384.233,440.976
2410,444.806,491.21
2411,550.77,525.438
2412,454.33,418.916
2413,391.685,552.544
2414,362.529,506.125
2415,396.04200000000003,335.511
2416,334.772,504.392
2417,485.658,551.984
2418,497.413,412.135
2419,439.762,394.845
2420,503.272,376.444
2421,322.984,531.158
2422,577.572,367.472
2423,576.367,389.575
2424,334.029,453.056
2425,387.64300000000003,484.7
2426,458.507,425.932
2427,317.428,391.148
2428,492.006,382.588
2429,543.928,469.928
2430,420.783,429.754
2431,481.485,464.132
2432,536.483,466.37
2433,461.57,450.137
2434,413.75,542.94
2435,520.704,391.555
2436,348.824,449.93
2437,490.129,369.727
2438,440.658,368.034
2439,357.256,468.533
2440,395.02,317.549
2441,429.409,343.415
2442,436.317,401.547
2443,460.991,531.79
2444,357.997,395.576
2445,484.34000000000003,442.274
2446,569.152,498.859
2447,545.65,414.229
2448,338.246,569.41
2449,495.483,475.025
2450,555.857,401.217
2451,436.95,396.201
2452,453.368,389.736
2453,517.944,481.43
2454,329.926,440.223
2455,462.361,486.39300000000003
2456,487.438,350.929
2457,436.821,481.902
2458,535.114,481.156
2459,369.974,449.24
2460,521.957,516.468
2461,524.139,522.387
2462,390.051,471.375
2463,577.476,524.232
2464,495.203,425.21500000000003
2465,533.238,526.281
2466,459.267,442.824
2467,426.144,428.424
2468,395.39300000000003,498.084
2469,356.237,441.253
2470,326.011,521.149
2471,561.31,430.03700000000003
2472,478.32,470.784
2473,310.186,490.098
2474,421.307,421.781
2475,396.108,411.25
2476,397.311,442.426
2477,529.98,475.163
2478,378.671,435.905
2479,442.324,470.173
2480,440.653,380.502
2481,493.008,492.442
2482,493.0,426.354
2483,482.001,408.703
2484,398.352,382.68
2485,342.483,452.38800000000003
2486,347.78,410.743
2487,447.493,413.325
2488,450.979,512.718
2489,390.408,531.53
2490,352.196,507.85
2491,399.909,509.033
2492,524.3199999999999,361.221
2493,496.723,382.917
2494,433.095,374.243
2495,434.344,490.117
2496,394.408,509.017
2497,445.83,455.43399999999997
2498,312.758,430.76800000000003
2499,430.724,497.878
2500,511.426,416.822
2501,361.011,520.352
2502,394.174,440.097
2503,492.748,478.788
2504,530.613,509.121
2505,368.175,433.385
2506,478.463,465.392
2507,465.227,534.993
2508,315.388,357.164
2509,405.747,519.619
2510,494.966,480.328
2511,341.731,465.563
2512,381.38,468.555
2513,498.11,376.419
2514,425.617,481.837
2515,488.174,347.562
2516,457.673,363.177
2517,512.185,477.383
2518,364.649,439.817
2519,411.559,438.39
2520,476.176,479.432
2521,459.156,345.097
2522,493.56,468.178
2523,590.538,411.215
2524,556.928,487.984
2525,420.967,500.58799999999997
2526,485.779,407.804
2527,460.375,543.158
2528,552.278,416.29
2529,516.7860000000001,498.768
2530,414.525,447.264
2531,497.851,451.53
2532,460.493,379.892
2533,486.071,563.809
2534,347.449,416.826
2535,523.174,445.262
2536,550.669,539.378
2537,431.3,578.481
2538,408.358,470.509
2539,370.369,458.875
2540,325.341,530.782
2541,418.522,487.539
2542,565.999,349.719
2543,418.32,470.12
2544,488.26099999999997,467.43899999999996
2545,345.19,442.358
2546,352.5,437.286
2547,455.27,382.622
2548,480.737,364.476
2549,488.662,316.28
2550,476.375,477.879
2551,484.83799999999997,386.493
2552,475.259,522.248
2553,476.86,335.822
2554,441.714,328.758
2555,523.837,477.039
2556,544.899,491.128
2557,560.167,371.013
2558,387.352,399.245
2559,463.03,466.023
2560,574.315,394.012
2561,456.248,452.163
2562,551.6,460.595
2563,558.699,372.238
2564,342.379,426.531
2565,327.074,527.779
2566,534.658,527.58
2567,342.594,351.373
2568,474.59000000000003,499.904
2569,324.325,433.748
2570,382.736,306.771
2571,408.522,422.33299999999997
2572,422.361,532.625
2573,531.707,553.137
2574,422.003,589.229
2575,446.843,446.845
2576,499.11400000000003,360.237
2577,314.041,524.627
2578,403.58299999999997,372.904
2579,529.564,397.804
2580,390.349,542.527
2581,396.302,421.765
2582,421.961,386.808
2583,478.48900000000003,418.604
2584,516.984,413.743
2585,414.564,378.298
2586,388.843,443.978
2587,585.638,532.01
2588,448.402,451.145
2589,392.521,353.657
2590,366.388,513.958
2591,375.441,388.058
2592,520.337,408.23699999999997
2593,528.971,483.658
2594,534.531,477.693
2595,424.082,533.013
2596,547.153,347.201
2597,533.424,455.085
2598,423.85,478.765
2599,413.877,503.512
2600,539.343,521.432
2601,558.734,346.391
2602,409.338,535.371
2603,541.227,459.932
2604,455.2,499.597
2605,464.798,448.353
2606,537.532,339.526
2607,449.069,384.774
2608,472.96,384.305
2609,573.707,407.537
2610,497.598,376.673
2611,401.891,400.881
2612,394.96500000000003,374.737
2613,439.604,509.467
2614,489.729,394.524
2615,511.214,318.516
2616,365.94,503.539
2617,432.964,370.681
2618,428.019,437.662
2619,336.214,436.359
2620,434.66700000000003,410.07
2621,349.942,459.822
2622,449.266,463.213
2623,361.226,530.982
2624,531.073,355.537
2625,428.548,521.489
2626,517.251,507.535
2627,412.998,520.426
2628,500.554,422.915
2629,359.929,417.73
2630,448.372,463.486
2631,425.152,457.508
2632,534.572,553.944
2633,510.56100000000004,363.837
2634,431.85699999999997,429.126
2635,527.596,524.4590000000001
2636,384.511,553.708
2637,425.847,423.834
2638,335.717,543.864
2639,437.401,484.896
2640,428.764,432.94
2641,370.886,408.345
2642,345.01,423.889
2643,361.026,328.804
2644,584.891,378.479
2645,451.9,401.856
2646,451.265,531.434
2647,497.345,418.718
2648,493.326,396.648
2649,544.022,399.469
2650,445.429,410.435
2651,447.001,560.973
2652,532.921,381.563
2653,524.0550000000001,497.192
2654,392.264,462.099
2655,325.819,451.219
2656,561.461,353.593
2657,481.098,525.26
2658,392.845,559.112
2659,386.745,520.338
2660,485.687,523.218
2661,373.874,459.455
2662,531.947,494.746
2663,382.923,376.017
2664,524.437,443.453
2665,426.473,494.19
2666,387.672,483.891
2667,496.937,353.344
2668,319.055,566.522
2669,444.028,471.994
2670,471.873,509.55
2671,339.097,516.819
2672,515.463,475.948
2673,425.19100000000003,423.93
2674,524.887,408.01300000000003
2675,424.248,411.381
2676,506.135,446.693
2677,510.121,430.647
2678,462.51,460.483
2679,334.661,514.177
2680,367.392,437.252
2681,354.43,577.751
2682,325.372,394.624
2683,421.911,367.352
2684,321.946,362.588
2685,541.721,516.068
2686,411.08299999999997,431.209
2687,424.603,445.19100000000003
2688,505.959,411.397
2689,337.165,416.96
2690,403.787,349.547
2691,507.435,463.65
2692,503.282,402.733
2693,473.021,566.133
2694,573.393,396.584
2695,417.867,406.736
2696,388.933,416.087
2697,519.093,550.612
2698,509.66700000000003,460.28499999999997
2699,499.699,485.896
2700,519.544,526.545
2701,452.03499999999997,414.081
2702,500.004,396.146
2703,475.373,481.345
2704,441.81,477.994
2705,412.548,312.683
2706,502.155,434.928
2707,589.346,432.297
2708,366.549,473.453
2709,413.969,426.801
2710,370.977,484.724
2711,484.676,420.767
2712,320.385,356.053
2713,416.834,412.58
2714,408.33,404.336
2715,410.914,518.058
2716,578.727,476.072
2717,393.73,447.116
2718,404.118,480.193
2719,523.641,461.633
2720,418.554,599.7570000000001
2721,480.217,495.173
2722,499.286,498.054
2723,335.236,547.099
2724,396.916,375.336
2725,424.76,426.315
2726,425.147,410.727
2727,382.127,486.381
2728,489.109,508.82
2729,408.283,420.947
2730,367.932,497.739
2731,515.329,390.389
2732,486.81600000000003,443.229
2733,471.56,509.964
2734,433.402,461.165
2735,426.756,418.928
2736,359.598,369.377
2737,573.266,503.837
2738,555.077,318.941
2739,469.437,462.86
2740,382.087,451.976
2741,411.849,478.525
2742,553.302,343.834
2743,397.146,393.786
2744,359.524,526.522
2745,534.572,419.263
2746,470.099,499.872
2747,363.477,509.55
2748,489.875,362.123
2749,488.776,492.901
2750,371.975,548.9
2751,503.7,509.381
2752,349.18399999999997,449.457
2753,370.82,485.129
2754,497.457,438.235
2755,363.39300000000003,541.854
2756,454.856,376.901
2757,438.288,471.794
2758,555.131,368.20799999999997
2759,524.973,394.114
2760,454.876,415.404
2761,342.479,474.082
2762,337.531,542.514
2763,458.467,402.126
2764,519.222,467.09000000000003
2765,535.104,456.726
2766,379.86,556.501
2767,486.477,484.609
2768,358.13,435.008
2769,417.69,415.89
2770,506.719,428.286
2771,486.776,483.939
2772,547.13,401.381
2773,481.2,412.253
2774,424.04,415.365
2775,388.716,503.898
2776,367.406,462.367
2777,422.85,521.156
2778,544.305,437.046
2779,310.812,438.957
2780,441.653,407.409
2781,390.87,524.871
2782,346.176,393.805
2783,438.574,452.967
2784,357.964,380.831
2785,403.889,400.742
2786,357.631,366.25
2787,364.468,404.20799999999997
2788,343.299,500.567
2789,519.909,519.758
2790,372.306,491.631
2791,481.66200000000003,506.886
2792,366.776,448.253
2793,444.288,451.915
2794,427.51800000000003,476.406
2795,520.592,397.145
2796,423.466,357.794
2797,347.991,453.118
2798,387.486,453.746
2799,415.894,532.946
2800,525.019,429.457
2801,536.168,372.798
2802,546.991,584.67
2803,425.668,443.828
2804,414.76800000000003,510.39
2805,459.61,394.187
2806,451.081,464.003
2807,399.539,361.434
2808,341.709,427.21
2809,461.569,438.46
2810,488.44100000000003,380.011
2811,474.65999999999997,413.884
2812,436.394,459.346
2813,383.762,528.509
2814,411.4,525.006
2815,438.66700000000003,546.641
2816,506.339,454.703
2817,438.816,413.40999999999997
2818,460.569,481.876
2819,373.294,477.693
2820,490.183,368.173
2821,527.197,488.479
2822,363.969,366.317
2823,415.685,380.377
2824,375.493,422.183
2825,367.384,499.103
2826,437.047,366.049
2827,532.04,383.522
2828,422.324,439.702
2829,498.266,409.317
2830,527.8199999999999,328.183
2831,486.673,407.96299999999997
2832,366.38,513.47
2833,444.859,459.704
2834,450.746,454.84000000000003
2835,491.68600000000004,412.73
2836,370.196,381.266
2837,430.18,568.508
2838,510.783,569.92
2839,473.611,523.918
2840,443.233,504.874
2841,409.745,438.462
2842,405.01,510.069
2843,575.142,466.788
2844,336.514,572.692
2845,541.645,375.964
2846,486.521,468.737
2847,364.41700000000003,368.073
2848,406.27,379.086
2849,356.51,308.376
2850,461.108,444.257
2851,528.253,429.382
2852,346.501,462.939
2853,410.112,505.452
2854,360.123,386.852
2855,418.27,448.804
2856,366.534,528.443
2857,416.141,428.631
2858,347.497,449.372
2859,432.271,494.037
2860,438.984,480.934
2861,336.809,496.072
2862,463.214,533.14
2863,494.786,320.133
2864,379.159,441.929
2865,344.718,509.631
2866,543.878,492.64300000000003
2867,434.551,578.846
2868,424.898,520.576
2869,494.63599999999997,496.865
2870,377.68,471.959
2871,561.19,488.385
2872,364.376,439.431
2873,457.795,342.164
2874,405.345,515.468
2875,413.003,486.806
2876,519.537,332.32
2877,520.579,451.841
2878,505.29,325.436
2879,536.511,402.205
2880,441.234,425.988
2881,406.078,360.362
2882,494.76099999999997,316.185
2883,546.943,488.196
2884,458.339,434.925
2885,440.144,467.395
2886,548.174,438.361
2887,505.504,426.8
2888,540.149,455.534
2889,373.237,504.348
2890,489.473,407.962
2891,519.514,439.651
2892,474.645,554.321
2893,479.156,466.93
2894,548.374,494.297
2895,407.644,458.216
2896,374.443,484.145
2897,322.852,423.105
2898,330.347,552.637
2899,380.068,539.866
2900,420.38,342.721
2901,460.633,530.979
2902,542.637,335.22
2903,384.043,466.869
2904,441.932,481.693
2905,489.135,410.921
2906,479.119,494.819
2907,517.539,397.251
2908,450.451,424.598
2909,451.27,461.33799999999997
2910,404.955,400.342
2911,475.675,479.436
2912,475.274,445.056
2913,432.794,488.612
2914,479.617,402.284
2915,440.37,449.18
2916,419.545,473.404
2917,517.407,391.585
2918,557.96,443.863
2919,505.555,392.023
2920,508.45799999999997,409.548
2921,496.82,402.10699999999997
2922,338.441,480.081
2923,376.629,459.373
2924,559.715,566.777
2925,372.545,462.217
2926,404.186,526.502
2927,375.296,560.472
2928,520.116,409.526
2929,387.111,425.945
2930,498.507,482.402
2931,437.66,482.683
2932,424.519,446.828
2933,375.6,520.896
2934,475.20799999999997,429.675
2935,359.43,417.66
2936,494.726,489.267
2937,423.36,547.176
2938,417.993,450.286
2939,513.58,501.997
2940,483.491,472.375
2941,339.634,426.24
2942,502.421,449.644
2943,523.137,357.457
2944,368.837,364.758
2945,406.515,578.857
2946,390.466,506.454
2947,462.774,422.26
2948,383.882,495.594
2949,408.833,459.605
2950,380.575,478.65
2951,463.135,373.087
2952,428.57,403.433
2953,512.315,526.844
2954,490.973,504.806
2955,465.347,448.506
2956,518.903,475.874
2957,352.885,519.492
2958,529.152,380.57
2959,395.334,498.783
2960,438.811,536.237
2961,514.52,449.462
2962,339.644,420.76
2963,385.726,493.738
2964,467.73199999999997,444.807
2965,525.504,481.237
2966,412.849,510.294
2967,504.014,460.694
2968,374.813,509.163
2969,579.686,416.137
2970,505.205,500.151
2971,480.639,441.063
2972,404.978,467.977
2973,488.807,382.517
2974,563.436,424.242
2975,456.766,395.379
2976,420.504,471.125
2977,465.535,568.233
2978,456.971,431.89
2979,457.047,547.524
2980,508.601,498.1
2981,418.627,345.244
2982,528.323,491.205
2983,385.849,463.176
2984,391.632,462.071
2985,343.134,366.254
2986,455.58,538.986
2987,400.365,385.066
2988,453.553,431.148
2989,385.47,371.147
2990,469.592,435.33299999999997
2991,490.027,464.40999999999997
2992,473.381,511.062
2993,502.746,389.561
2994,541.171,502.011
2995,566.091,529.895
2996,343.299,397.897
2997,504.204,476.966
2998,558.475,497.722
2999,456.868,379.916
3000,462.235,381.546
3001,447.567,498.587
3002,535.458,408.27
3003,532.746,496.65
3004,417.331,415.956
3005,556.135,518.843
3006,416.392,419.041
3007,461.837,434.904
3008,505.499,497.409
3009,498.558,414.676
3010,470.109,444.817
3011,391.832,463.295
3012,369.641,465.773
3013,421.358,427.866
3014,498.694,352.9
3015,496.048,318.992
3016,545.622,441.095
3017,467.413,466.652
3018,385.05,481.879
3019,490.021,436.644
3020,465.467,420.46
3021,489.48900000000003,480.765
3022,379.576,372.686
3023,371.426,509.775
3024,401.637,513.886
3025,413.962,395.577
3026,472.463,319.094
3027,499.82,488.773
3028,361.573,520.223
3029,402.982,461.622
3030,525.381,530.871
3031,480.941,361.372
3032,405.562,387.075
3033,497.531,393.298
3034,365.456,428.171
3035,377.546,520.466
3036,438.657,477.38
3037,353.081,576.204
3038,463.373,439.748
3039,362.52,375.578
3040,433.41200000000003,395.132
3041,524.938,516.255
3042,393.578,409.651
3043,431.18899999999996,363.492
3044,372.68,323.418
3045,540.404,549.971
3046,452.722,467.183
3047,526.068,355.467
3048,427.36,485.242
3049,489.861,444.434
3050,405.48,381.409
3051,459.796,430.564
3052,331.719,500.578
3053,355.538,498.647
3054,462.524,371.82
3055,486.655,466.027
3056,385.226,526.723
3057,493.012,377.172
3058,441.793,432.451
3059,524.067,427.837
3060,556.438,563.683
3061,479.697,445.577
3062,540.653,533.789
3063,342.141,360.472
3064,346.14,360.362
3065,411.733,539.492
3066,427.786,475.191
3067,455.988,358.64300000000003
3068,529.078,490.703
3069,474.315,393.692
3070,399.634,597.503
3071,577.699,533.3340000000001
3072,381.094,533.877
3073,422.75,414.16700000000003
3074,364.318,481.538
3075,358.35699999999997,420.41700000000003
3076,436.297,440.67
3077,419.111,488.886
3078,454.952,503.85699999999997
3079,395.126,536.338
3080,527.355,418.396
3081,396.153,496.57
3082,496.205,425.794
3083,504.015,493.324
3084,437.12,459.943
3085,526.147,341.605
3086,534.461,438.499
3087,508.886,517.629
3088,558.366,394.856
3089,559.639,526.08
3090,502.352,437.523
3091,431.828,387.56100000000004
3092,496.6,470.103
3093,453.26800000000003,458.125
3094,506.76,521.556
3095,449.40999999999997,360.512
3096,480.092,472.901
3097,506.857,515.676
3098,582.726,505.20799999999997
3099,480.595,436.524
3100,473.233,350.996
3101,449.16700000000003,487.191
3102,402.579,490.22
3103,474.383,382.759
3104,324.432,482.999
3105,478.753,494.473
3106,495.11400000000003,476.608
3107,398.368,443.637
3108,548.237,359.729
3109,331.891,358.512
3110,499.76,330.298
3111,416.075,407.529
3112,484.748,448.629
3113,523.644,341.016
3114,356.463,436.573
3115,407.284,446.402
3116,500.202,426.415
3117,334.519,532.143
3118,527.955,385.783
3119,451.388,326.996
3120,384.489,392.274
3121,396.413,534.299
3122,365.953,375.709
3123,411.996,533.512
3124,321.094,376.848
3125,390.33,400.33799999999997
3126,573.422,429.515
3127,498.669,459.55899999999997
3128,572.326,557.866
3129,415.033,401.772
3130,355.055,428.568
3131,364.576,437.755
3132,420.898,502.874
3133,408.659,474.05
3134,430.477,517.9300000000001
3135,468.819,387.799
3136,464.396,449.156
3137,552.265,537.671
3138,411.906,396.399
3139,525.724,524.894
3140,381.91700000000003,364.249
3141,452.351,381.78
3142,328.929,534.058
3143,457.713,563.037
3144,508.15,417.63
3145,575.52,449.822
3146,351.127,379.267
3147,457.92,380.238
3148,440.555,333.712
3149,408.846,471.19100000000003
3150,420.718,488.771
3151,472.455,427.513
3152,520.9110000000001,364.838
3153,527.836,410.704
3154,467.76,356.361
3155,494.371,533.586
3156,407.855,355.793
3157,414.995,486.481
3158,466.742,331.728
3159,497.428,410.472
3160,561.528,486.541
3161,581.535,529.568
3162,367.543,515.315
3163,475.609,467.172
3164,415.209,537.644
3165,480.971,388.464
3166,427.224,392.084
3167,500.03,421.674
3168,458.448,476.895
3169,565.938,373.849
3170,327.988,466.085
3171,529.51,390.382
3172,509.28,389.151
3173,364.64300000000003,415.626
3174,584.874,501.283
3175,459.279,358.69
3176,513.915,421.148
3177,480.074,442.189
3178,536.172,511.69100000000003
3179,496.028,513.523
3180,453.467,524.054
3181,444.841,444.851
3182,494.925,440.324
3183,521.355,484.416
3184,346.677,567.255
3185,416.057,352.836
3186,457.574,528.553
3187,423.53,390.72
3188,373.836,319.709
3189,583.7090000000001,453.296
3190,544.21,469.172
3191,414.861,344.486
3192,336.216,568.386
3193,409.654,427.504
3194,424.26300000000003,343.336
3195,426.722,510.188
3196,480.2,481.73199999999997
3197,425.386,460.847
3198,358.76,311.076
3199,473.48,469.69100000000003
3200,353.562,567.015
3201,489.242,449.791
3202,494.323,432.383
3203,576.681,350.044
3204,453.304,558.144
3205,344.65999999999997,519.461
3206,345.131,435.073
3207,348.502,405.735
3208,468.967,501.66700000000003
3209,530.844,556.706
3210,592.052,420.491
3211,496.938,537.758
3212,443.584,356.162
3213,561.018,427.382
3214,496.603,423.329
3215,452.415,499.402
3216,351.7,359.977
3217,485.536,430.765
3218,317.496,410.695
3219,485.594,435.383
3220,457.358,406.117
3221,379.801,348.676
3222,512.077,443.325
3223,411.11,524.23
3224,489.229,387.86
3225,477.377,410.59
3226,456.671,448.883
3227,475.637,414.546
3228,452.918,398.814
3229,489.30899999999997,435.058
3230,376.826,369.382
3231,509.262,446.453
3232,521.781,574.574
3233,419.621,455.031
3234,436.532,589.061
3235,455.924,401.444
3236,371.839,489.979
3237,504.639,463.186
3238,545.608,381.339
3239,446.079,358.431
3240,403.245,488.713
3241,337.201,557.818
3242,465.061,397.895
3243,473.394,390.779
3244,470.075,375.56600000000003
3245,363.431,408.496
3246,462.064,410.846
3247,421.273,395.907
3248,507.82,449.78499999999997
3249,366.148,431.3
3250,400.569,437.679
3251,369.677,349.497
3252,382.051,557.723
3253,507.395,347.556
3254,348.102,416.536
3255,411.618,489.85
3256,392.969,556.7570000000001
3257,470.489,457.019
3258,556.673,538.905
3259,491.72,484.145
3260,464.929,497.781
3261,560.7570000000001,485.991
3262,474.099,518.705
3263,441.953,528.483
3264,471.865,364.088
3265,490.524,467.445
3266,313.543,393.279
3267,397.53499999999997,460.218
3268,463.544,432.102
3269,377.383,442.414
3270,522.444,361.291
3271,458.358,389.92
3272,419.945,438.873
3273,400.181,360.71
3274,554.558,582.723
3275,462.63800000000003,438.834
3276,348.548,527.52
3277,457.75,407.455
3278,532.698,514.353
3279,418.871,442.196
3280,349.203,348.589
3281,446.507,513.477
3282,405.587,463.031
3283,512.006,537.948
3284,549.418,574.453
3285,565.976,409.45
3286,502.425,469.065
3287,451.8,469.968
3288,340.052,558.1610000000001
3289,411.095,394.697
3290,324.97,536.503
3291,503.579,535.479
3292,430.7,569.929
3293,408.414,488.945
3294,420.924,369.927
3295,368.408,395.85
3296,567.329,540.453
3297,377.819,345.1
3298,498.889,363.73
3299,502.039,476.951
3300,508.35699999999997,490.259
3301,551.718,429.647
3302,341.786,338.475
3303,353.504,484.514
3304,379.291,371.856
3305,499.4,484.296
3306,461.124,477.58799999999997
3307,368.401,438.954
3308,400.26800000000003,384.928
3309,363.597,508.281
3310,458.154,542.398
3311,383.618,416.038
3312,447.03700000000003,421.381
3313,463.227,402.865
3314,301.53,389.084
3315,435.509,516.389
3316,482.336,339.624
3317,369.511,411.289
3318,517.385,393.065
3319,400.183,436.119
3320,353.544,415.497
3321,528.455,433.396
3322,536.331,453.421
3323,509.331,574.734
3324,538.991,541.342
3325,508.48900000000003,491.207
3326,479.908,402.582
3327,349.876,494.759
3328,370.842,527.148
3329,491.856,506.444
3330,347.293,330.488
3331,446.725,500.48199999999997
3332,420.065,381.623
3333,455.164,479.343
3334,470.425,451.742
3335,413.539,380.498
3336,350.064,458.832
3337,399.925,471.164
3338,458.403,534.08
3339,523.992,476.845
3340,580.4929999999999,349.588
3341,397.287,513.659
3342,377.808,376.84
3343,470.608,418.769
3344,495.902,435.481
3345,458.244,322.634
3346,443.092,540.441
3347,481.324,437.956
3348,455.83799999999997,446.551
3349,519.439,551.015
3350,468.863,350.701
3351,388.352,357.321
3352,381.618,502.532
3353,519.455,470.60699999999997
3354,524.793,504.478
3355,463.637,406.444
3356,445.342,524.191
3357,473.514,348.577
3358,505.755,440.594
3359,442.442,395.225
3360,482.581,444.47
3361,390.47,489.874
3362,422.633,501.76099999999997
3363,437.858,543.066
3364,380.131,545.848
3365,553.778,439.825
3366,340.389,369.003
3367,441.422,520.439
3368,349.699,510.659
3369,505.681,461.277
3370,468.953,454.587
3371,317.867,347.239
3372,368.08,489.335
3373,501.21,492.895
3374,498.815,480.863
3375,417.624,386.892
3376,412.678,404.133
3377,377.929,457.704
3378,462.373,378.717
3379,525.517,443.936
3380,464.865,497.336
3381,376.029,356.544
3382,373.874,318.949
3383,493.103,477.645
3384,407.488,394.909
3385,489.772,444.533
3386,351.302,515.534
3387,449.777,497.656
3388,526.902,401.579
3389,505.177,529.907
3390,338.623,542.183
3391,457.183,513.112
3392,485.971,482.416
3393,498.014,494.234
3394,509.142,405.919
3395,494.156,512.439
3396,453.448,527.337
3397,474.91200000000003,387.952
3398,393.465,524.755
3399,455.535,477.865
3400,480.9,425.164
3401,457.398,383.952
3402,437.493,503.368
3403,459.213,356.245
3404,397.449,533.33
3405,394.581,489.461
3406,513.302,390.831
3407,319.561,482.284
3408,431.284,339.108
3409,533.956,501.373
3410,385.243,573.363
3411,502.628,374.137
3412,480.139,561.153
3413,408.872,491.794
3414,478.686,482.891
3415,580.98,552.643
3416,380.935,397.148
3417,431.317,373.902
3418,577.886,401.742
3419,415.077,310.405
3420,434.193,389.195
3421,442.632,548.498
3422,457.158,498.593
3423,370.159,552.496
3424,468.54,414.196
3425,396.819,345.194
3426,404.594,415.094
3427,400.977,373.815
3428,395.211,427.443
3429,455.855,400.69100000000003
3430,460.359,424.162
3431,584.16,349.813
3432,463.868,419.464
3433,461.249,377.248
3434,433.51300000000003,372.553
3435,464.841,378.427
3436,377.785,495.996
3437,525.947,409.83
3438,376.175,524.203
3439,410.824,372.48
3440,385.598,473.15
3441,486.894,530.155
3442,504.841,360.596
3443,480.544,349.957
3444,491.047,536.8050000000001
3445,373.086,392.072
3446,423.364,545.0889999999999
3447,430.464,421.682
3448,457.084,524.19
3449,554.949,473.739
3450,415.659,453.536
3451,425.504,351.697
3452,390.11199999999997,414.133
3453,388.48199999999997,504.551
3454,463.64,409.426
3455,519.659,403.248
3456,512.667,386.282
3457,502.061,327.943
3458,330.683,422.539
3459,379.553,403.331
3460,364.354,527.406
3461,503.874,385.808
3462,552.346,575.7139999999999
3463,352.15,449.069
3464,393.017,421.246
3465,503.90999999999997,478.819
3466,462.256,577.23
3467,501.751,488.082
3468,511.639,443.37
3469,480.195,416.18399999999997
3470,460.478,475.412
3471,474.546,436.596
3472,447.213,410.923
3473,423.996,524.238
3474,516.675,539.688
3475,381.359,406.238
3476,515.124,396.972
3477,400.554,501.293
3478,447.397,481.884
3479,578.229,451.994
3480,498.651,525.216
3481,330.995,353.419
3482,415.968,405.977
3483,418.246,471.491
3484,446.805,454.554
3485,334.585,480.402
3486,431.238,525.711
3487,568.062,516.281
3488,314.095,379.16700000000003
3489,381.626,500.33799999999997
3490,536.557,467.377
3491,518.474,453.469
3492,450.961,489.509
3493,497.11,470.81600000000003
3494,382.413,373.383
3495,563.111,437.101
3496,420.611,504.605
3497,512.289,493.718
3498,389.95799999999997,333.566
3499,503.606,430.479
3500,393.459,432.541
3501,557.836,545.049
3502,517.998,480.728
3503,515.733,428.303
3504,459.445,484.464
3505,489.861,364.925
3506,385.601,433.85
3507,369.269,456.814
3508,521.54,424.919
3509,522.056,348.452
3510,388.727,381.727
3511,580.105,456.86199999999997
3512,437.526,561.0409999999999
3513,548.866,460.627
3514,402.413,345.642
3515,309.039,401.845
3516,471.658,457.008
3517,452.753,406.296
3518,465.783,462.964
3519,319.272,315.406
3520,476.663,331.722
3521,412.115,486.993
3522,522.879,349.436
3523,555.3050000000001,445.696
3524,455.802,425.783
3525,346.992,421.415
3526,461.673,414.869
3527,382.907,542.512
3528,584.833,503.597
3529,428.81,529.335
3530,335.65,489.063
3531,401.48199999999997,512.077
3532,392.891,499.576
3533,345.629,358.603
3534,524.9639999999999,445.43399999999997
3535,468.976,474.753
3536,479.477,492.826
3537,495.79,406.058
3538,341.713,432.217
3539,372.489,376.088
3540,391.741,373.052
3541,440.975,336.454
3542,457.118,453.334
3543,409.428,477.246
3544,489.801,435.43
3545,357.992,449.406
3546,521.812,447.933
3547,350.247,397.51
3548,333.123,397.5
3549,534.072,419.162
3550,373.323,506.48
3551,397.894,357.539
3552,482.098,304.594
3553,424.448,539.27
3554,421.992,532.004
3555,445.782,418.958
3556,430.013,345.557
3557,363.124,419.726
3558,487.135,434.096
3559,311.206,443.142
3560,459.559,303.636
3561,480.18,567.8
3562,504.756,488.128
3563,403.36400000000003,392.158
3564,453.234,444.744
3565,525.503,495.55
3566,506.914,414.68
3567,364.526,529.098
3568,498.742,474.847
3569,549.429,545.783
3570,517.704,395.323
3571,349.912,461.547
3572,447.44,575.376
3573,565.099,466.117
3574,430.297,500.238
3575,444.347,501.899
3576,478.286,372.586
3577,452.41700000000003,445.318
3578,505.077,526.171
3579,540.076,539.606
3580,447.703,410.498
3581,577.667,389.26099999999997
3582,465.955,420.286
3583,480.904,384.959
3584,485.721,456.471
3585,371.631,450.251
3586,380.669,496.096
3587,412.867,347.235
3588,485.22,397.509
3589,408.16700000000003,380.117
3590,510.317,500.142
3591,350.556,472.157
3592,447.653,430.595
3593,370.683,424.04200000000003
3594,418.586,529.698
3595,494.395,320.105
3596,478.31100000000004,390.809
3597,552.726,524.595
3598,390.657,386.658
3599,545.56,462.777
3600,400.819,540.752
3601,444.053,563.724
3602,326.297,391.31
3603,502.869,446.778
3604,437.558,445.725
3605,345.691,476.658
3606,505.419,558.748
3607,443.8,466.168
3608,466.195,462.113
3609,449.493,376.579
3610,469.697,487.302
3611,486.148,411.511
3612,435.674,413.404
3613,499.033,476.043
3614,533.617,435.80899999999997
3615,481.87,454.155
3616,385.456,397.182
3617,434.118,468.384
3618,377.247,429.486
3619,403.616,336.498
3620,498.54200000000003,451.924
3621,393.108,339.735
3622,423.45799999999997,497.275
3623,463.615,485.216
3624,401.029,524.743
3625,467.282,454.875
3626,554.765,586.219
3627,362.608,332.092
